region,input_comm,tech,vintage,output_comm,efficiency,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_dsl,T_BLND_DSL_ELC_HDV,2025,T_dsl_elc_hdv,1.0,PJ/PJ,blend/fuel; Mid; source years 2030..2030,,,,,,,transport-efficiency-structure:52a5cd9d759321fa
NB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2035,T_D_pkm_hdv_bs,9.471017415371717,bn passenger-km/PJ,school_buses/phev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2040,T_D_pkm_hdv_bs,9.865955606532438,bn passenger-km/PJ,school_buses/phev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2045,T_D_pkm_hdv_bs,10.275376653893249,bn passenger-km/PJ,school_buses/phev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCEV_N,2025,T_D_pkm_hdv_bs,6.082020501358006,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCEV_N,2030,T_D_pkm_hdv_bs,6.478843022894295,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCEV_N,2035,T_D_pkm_hdv_bs,6.744815114354102,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCEV_N,2040,T_D_pkm_hdv_bs,7.010759269089874,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCEV_N,2045,T_D_pkm_hdv_bs,7.276678552349999,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2025,T_D_pkm_hdv_bs,6.072303256202381,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2030,T_D_pkm_hdv_bs,6.488061839073916,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2035,T_D_pkm_hdv_bs,6.764737372140485,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2040,T_D_pkm_hdv_bs,7.041358233681053,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2045,T_D_pkm_hdv_bs,7.317930321018391,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_EX,2010,T_D_pkm_hdv_bs,2.7450704664786625,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_EX,2015,T_D_pkm_hdv_bs,3.0210693129870383,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_EX,2020,T_D_pkm_hdv_bs,3.5629511082355827,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_EX,2023,T_D_pkm_hdv_bs,2.891495071392644,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_N,2025,T_D_pkm_hdv_bs,3.383696393372159,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_N,2030,T_D_pkm_hdv_bs,3.568896173764392,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_N,2035,T_D_pkm_hdv_bs,3.6686188126576864,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_N,2040,T_D_pkm_hdv_bs,3.7681502650416494,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_gsl,T_HDV_BS_GSL_N,2045,T_D_pkm_hdv_bs,3.8675063084715515,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
NB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2025,T_D_pkm_hdv_bt,3.3190836927488565,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2030,T_D_pkm_hdv_bt,3.5730342602552456,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2035,T_D_pkm_hdv_bt,3.7200723827315256,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2040,T_D_pkm_hdv_bt,3.879731774229647,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2045,T_D_pkm_hdv_bt,4.053710359234992,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_cng,T_HDV_BT_CNG_N,2025,T_D_pkm_hdv_bt,1.1777696916178635,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_cng,T_HDV_BT_CNG_N,2030,T_D_pkm_hdv_bt,1.2460347900745747,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_cng,T_HDV_BT_CNG_N,2035,T_D_pkm_hdv_bt,1.3002989000320013,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_cng,T_HDV_BT_CNG_N,2040,T_D_pkm_hdv_bt,1.3544087408614383,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_cng,T_HDV_BT_CNG_N,2045,T_D_pkm_hdv_bt,1.4083838305728744,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_EX,2010,T_D_pkm_hdv_bt,1.2625178761126747,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_EX,2015,T_D_pkm_hdv_bt,1.3119762830256094,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_EX,2020,T_D_pkm_hdv_bt,1.1881244487948244,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_EX,2023,T_D_pkm_hdv_bt,1.0271769013895466,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_HEV_N,2025,T_D_pkm_hdv_bt,1.2013641339598238,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_HEV_N,2030,T_D_pkm_hdv_bt,1.2955825924339033,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_HEV_N,2035,T_D_pkm_hdv_bt,1.3743124441339172,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_HEV_N,2040,T_D_pkm_hdv_bt,1.4529026810985872,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_HEV_N,2045,T_D_pkm_hdv_bt,1.531373662854629,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_N,2025,T_D_pkm_hdv_bt,1.1777696916178635,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_N,2030,T_D_pkm_hdv_bt,1.2460347900745747,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_N,2035,T_D_pkm_hdv_bt,1.3002989000320013,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_N,2040,T_D_pkm_hdv_bt,1.3544087408614383,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_BT_DSL_N,2045,T_D_pkm_hdv_bt,1.4083838305728744,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2025,T_D_pkm_hdv_bt,2.3293984522127893,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2030,T_D_pkm_hdv_bt,2.522951830636862,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2035,T_D_pkm_hdv_bt,2.6490777197332607,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2040,T_D_pkm_hdv_bt,2.77838444905482,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2045,T_D_pkm_hdv_bt,2.911829617271268,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCEV_N,2025,T_D_pkm_hdv_bt,1.745656418782448,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCEV_N,2030,T_D_pkm_hdv_bt,1.8657084280110006,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCEV_N,2035,T_D_pkm_hdv_bt,1.9443098670361243,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCEV_N,2040,T_D_pkm_hdv_bt,2.0229049870200075,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCEV_N,2045,T_D_pkm_hdv_bt,2.10149450028174,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2025,T_D_pkm_hdv_bt,1.7978166166946792,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2030,T_D_pkm_hdv_bt,1.919044640643092,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2035,T_D_pkm_hdv_bt,2.002114158206194,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2040,T_D_pkm_hdv_bt,2.085180846290623,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2045,T_D_pkm_hdv_bt,2.1682450229786756,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_EX,2020,T_D_pkm_hdv_bt,1.1881244487948244,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_EX,2023,T_D_pkm_hdv_bt,1.0271769013895466,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_N,2025,T_D_pkm_hdv_bt,1.1777696916178635,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_N,2030,T_D_pkm_hdv_bt,1.2460347900745747,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_N,2035,T_D_pkm_hdv_bt,1.3002989000320013,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_N,2040,T_D_pkm_hdv_bt,1.3544087408614383,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_gsl,T_HDV_BT_GSL_N,2045,T_D_pkm_hdv_bt,1.4083838305728744,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
NB,T_dsl,T_HDV_RF_DSL_EX,2005,T_D_tkm_hdv_r,4.269669389468861,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2001..2005,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_EX,2010,T_D_tkm_hdv_r,3.881374308317894,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2006..2010,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_EX,2015,T_D_tkm_hdv_r,4.229398913353644,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2011..2015,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_EX,2020,T_D_tkm_hdv_r,4.731111278467528,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2016..2020,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_EX,2023,T_D_tkm_hdv_r,4.953710814744806,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2021..2023,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_N,2025,T_D_tkm_hdv_r,5.254307328628356,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_N,2030,T_D_tkm_hdv_r,5.386985172996511,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_N,2035,T_D_tkm_hdv_r,5.523013299197298,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_N,2040,T_D_tkm_hdv_r,5.662476306045327,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RF_DSL_N,2045,T_D_tkm_hdv_r,5.805460928581285,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_h2_mhdv,T_HDV_RF_H2_N,2025,T_D_tkm_hdv_r,8.369303146643134,bn tonne-km/PJ,freight_rail/h2; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_h2_mhdv,T_HDV_RF_H2_N,2030,T_D_tkm_hdv_r,8.796221719455488,bn tonne-km/PJ,freight_rail/h2; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_h2_mhdv,T_HDV_RF_H2_N,2035,T_D_tkm_hdv_r,9.501720693670832,bn tonne-km/PJ,freight_rail/h2; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_h2_mhdv,T_HDV_RF_H2_N,2040,T_D_tkm_hdv_r,10.256306753249255,bn tonne-km/PJ,freight_rail/h2; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_h2_mhdv,T_HDV_RF_H2_N,2045,T_D_tkm_hdv_r,11.063152041440636,bn tonne-km/PJ,freight_rail/h2; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_lng,T_HDV_RF_LNG_N,2025,T_D_tkm_hdv_r,5.254307328628356,bn tonne-km/PJ,freight_rail/lng; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_lng,T_HDV_RF_LNG_N,2030,T_D_tkm_hdv_r,5.386985172996511,bn tonne-km/PJ,freight_rail/lng; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_lng,T_HDV_RF_LNG_N,2035,T_D_tkm_hdv_r,5.523013299197298,bn tonne-km/PJ,freight_rail/lng; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_lng,T_HDV_RF_LNG_N,2040,T_D_tkm_hdv_r,5.662476306045327,bn tonne-km/PJ,freight_rail/lng; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_lng,T_HDV_RF_LNG_N,2045,T_D_tkm_hdv_r,5.805460928581285,bn tonne-km/PJ,freight_rail/lng; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
NB,T_dsl,T_HDV_RICP_DSL_EX,2020,T_D_pkm_hdv_r,0.6055488188053129,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2016..2020,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_EX,2023,T_D_pkm_hdv_r,0.6175461050727611,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2021..2023,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_N,2025,T_D_pkm_hdv_r,0.7935121567061436,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_N,2030,T_D_pkm_hdv_r,0.8135493330353744,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_N,2035,T_D_pkm_hdv_r,0.8340924731760674,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_N,2040,T_D_pkm_hdv_r,0.8551543533484995,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_dsl,T_HDV_RICP_DSL_N,2045,T_D_pkm_hdv_r,0.8767480723885201,bn passenger-km/PJ,passenger_rail/diesel; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_h2_mhdv,T_HDV_RICP_H2_N,2025,T_D_pkm_hdv_r,1.2639427758318786,bn passenger-km/PJ,passenger_rail/h2; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_h2_mhdv,T_HDV_RICP_H2_N,2030,T_D_pkm_hdv_r,1.3284165601505957,bn passenger-km/PJ,passenger_rail/h2; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_h2_mhdv,T_HDV_RICP_H2_N,2035,T_D_pkm_hdv_r,1.434961910007345,bn passenger-km/PJ,passenger_rail/h2; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_h2_mhdv,T_HDV_RICP_H2_N,2040,T_D_pkm_hdv_r,1.5489204537518304,bn passenger-km/PJ,passenger_rail/h2; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
NB,T_h2_mhdv,T_HDV_RICP_H2_N,2045,T_D_pkm_hdv_r,1.670771252480817,bn passenger-km/PJ,passenger_rail/h2; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-rail:composite:1:68205c554e9d8bbb
